Cohort,Business Name,Reporting Month,Monthly Sales (R),Monthly Net Profit,Total Jobs,Female Jobs,Youth Jobs,Educ Jobs Total,Educ Jobs Female,Total Subscribers Students,Total Subscribers Teachers,New Subscribers Students,New Subscribers Teachers,Community Learners,Community Educators,Active Students,Active Teachers,Female Students,Female Teachers,Rural Students,Rural Teachers,Disability Students,Disability Teachers,Total Schools,SA Schools,Q1-3 Schools,Grants Value,Grant Funder,Income Statement,Created Time
Cohort 1,Zaio,Report 1 - April 2023,72208.72,-716447.71,8.0,1.0,8.0,0,0,14238,0,4165,0,0,0,1014.2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attDHtpDeXi8aVMzt', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/iSvpKdbuUlQ1vr2RKV4hFw/3S_m1GIhvta_GxcbDwN_obWcWp0J8TWWU72LlrTd1lUe0Gk8KHWQNj46apRV2_ECVGl3hSYb_v_KD_ue6ZCYWcdzzPXE6AbZsqxniP26MeH1UBau8b254KXPT95Uwz_R6EtkYmYkoZAfdo38X_G3NoGDGm4N4OmpYxpOQl6tpK3XIpqtqqs8CEIQl3aHGXLb/fqhekup8nHlqEKkJHkgSCAmo469UUoMa-go3tnslPUk', 'filename': 'Zaio Technology Management Report April 2023.pdf', 'size': 75461, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/trJ5QdjjnZfp67aO9iLkkg/pxgQN8Yh4N4Fkk_TOMi3qoAiWv8TjCHIAB0KbaaaeK6Yn1KO18jqEui_Hy1zKb9mqcwGGz8f-_-W3cHLzoW3J__l0wias88ntpa6vNptLmNWVto4D_je7IdXWDYTm8ES05xOI0I_EZQjoJgLyBfcpw/XFc2s_juAMfk5wvoB6AwSvncqB90FKg0pXRNoBVcgQg', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/94di87VsP9coJHArKLgb8w/rWnIbOiesDq7gUNKH_rzlulFbi-DxZMQg_p0ORpfcAl9Xk7ahow70DBPUvy3L29b2CjMZm0UJ2jyf6zxRfuDUD1910onD2EiX9QyOEn403isFDwDEsOuTUd0NkgnfF8Xzh8M4WWJLsG9j9jvHtKobA/smHKKl3swgAo-XAd3Fm1Tx7_Iui8qQv2iVWXI9XrSNE', 'width': 362, 'height': 512}}}",2023-05-22T13:13:24.000Z
Cohort 1,Reflective Learning,Report 6 - September 2023,269428.42,-1071113.55,26.0,13.0,17.0,0,0,68461,0,3123,0,0,0,27361.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attZVkAmU9g1LbEuB', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/yowBpEAYFeUT0femeUoKWg/GQM6wnAOKMM1dDT15pibKlAaqD6hLMeSNGq5Y_00w1ztKWfigmrtn5bzDAzw_dDCgdAD3IR-nvZoJO37W-HEegSB86nrwIqAMxjLb99mUZ1PvEypPYQlKn-z5VEpW-D52fEIdYPZ3eAD7m6TbShbNeCaNdY_X8naa_tj4W2yero3r0z6kJq5LgdOZxlZ5M-Jrj4cy8fJRhMeRcU-c7u3Bw/8y3Y3Y5eiAM_8x60x6dIVFY1Z1h-5touxtK7PXuE9sM', 'filename': 'Reflective_Learning_Education - September 23 Profit and Loss.pdf', 'size': 75653, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Vb29dZ3AnC9jE7s_fy_gMQ/NlIFzFspLtN4cGPRplY7qrSFJNtIpe43pKmMDLwLG70Es79XpQe_CVCfrJrdgLmzy6EABKo88vCR4Jp9FbhbeGHtNQbbXORlYT-zH77neGnng53Pq824c86nkd2DhkJdbmuDxpKSY-qJI0RS4kK6_A/YnedtPTwFpnJwFF6yVauW8L4kMoYydkn-Tfvv61fctg', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/T0qOEmsM81s10mMExIjieA/T-nOhPJRLaLDs3UBMtXthzv3Pc0sHogX1I_foBlXz7qPdusT7759kom7mfzUu_R--EjOAgVG0PM8No6J8v8eQfwuMUOXycDxMQdmg9ziTQsITt9fst00IRQjGY0UWD3lxP0xa-FJ9AMcem1CsS6rXA/bgnjtyqi1FzcKamupZznXnShvzRORkByujJXmObUfUQ', 'width': 512, 'height': 724}}}",2023-10-19T10:06:21.000Z
Cohort 1,Zaio,Report 5 - August 2023,553217.44,-67736.77,9.0,2.0,9.0,0,0,37105,0,4918,0,0,0,4706.9,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'att7YXtiLvv0rbnMi', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Or_iL3p6iwroQJhsFPIbbQ/1jV6DLsMzrw8_i6_GvOkRTgDxiPFjfIT11BZgZ3fr9UswYGrjLhTZUxldzH8qr1wqcy4OINRmW9ms5MGyUFm6GZFqMDUMV74y_0bXHIw7CGW85ilPDoIpd2nyVHDnZXrTmS7K7F8Gs29cOUbQW4VrAH8kCofaWeP1zms9b8R-rVuCAHj9wBCDsyCuFQGUX-J/eZOCIfIdOPuX2t61u-Hnj4pCe8dG84youdLqvLJb3BM', 'filename': 'Zaio_Technology (Pty) Ltd August 2023 Management Report.pdf', 'size': 84146, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/WC9130tqdxZ0cCfWB-vJcw/4Jj4CZv-fnIR6EFMNzmfeXPID78CPBU5T5OdhBMMUVhOWAEXLANHQi_ZsK-SyZY6Qzx3p_OKtYkOs1zswQ6J9CTaZIPrjFy1vn6ulyy_mE4iSks8cK-88wjgpy9SIlieg72F1Epti3ZuQee_xOdoxQ/GZbxfq1iGG_K5jhOWwfaWNoFeM471ADDnA9zRY9vpXY', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/aWm2Jwdbjs_mtv2IkNVCzg/n_FbJGSMrR-BOmWLCU3f-NHWYJjV8n137g9FgjQcXVJI9cLOfxVoYOJ3goMOZ55ehD0WmgNDiiVhKmgUNWF98L9oSAnZKu_lCI9sjwqlYdW3Chuphmrnxu3mdMo-839qExWK-mggVcPMwiQ3L8FNvw/ESqil5jjp6zGNsDTxIQx-G3_cf6VBVXZ5pIUycXT1X4', 'width': 362, 'height': 512}}}",2023-09-26T06:33:22.000Z
Cohort 1,Afrika Tikkun Bambanani,Report 3 - June 2023,1899166.0,515303.0,25.0,24.0,22.0,18,18,8613,1698,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'att0d0IHBb6RinZLc', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/CcN0IbGjve72AB2FqV03gA/TEBFRPS7uWxk6gxcuQpd6mk2yWZaoSHffotRvQJ7AAA0ArXV_SXlmr0h0-hDHPJdznGc5IG2bIZDmroUn1NIqu0vVXqc6IcYn8HU9LlcXYjQe69t2zzRB5xJksFb8cxZcVeGjFGtbNwmiytt7MhnMYs6boJ1fRF1IK7iN2NnBk3L_bY1MT90JSnJT9iT4_Tc/wnwdSDJtpRmWp1LUbd1lC1vgSNURDBY3fX1F1FAdxgU', 'filename': 'Afrika Tikkun Bambanani Management Pack - June 2023.xlsx', 'size': 223771, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/-Jch2jSxf7rj5rTD-UrTzw/cwMpRTRqiJJGC6U2Lv-8PhG-iuEPWdoaEk9UTp02eNyaHuhDduLCjTlEafeRP_5YVqliUMMlULkwyvVyk6Yi0VnrZRxlAm6jRuLvgor7NQKHJrvN444l5d1Uu0PC9E8oDg0Db833PsJTSPEFvLemNQ/xaDe1qvOBwQQc1cu_1msmuW44pM3_2mOea_arGG1Ubg', 'width': 32, 'height': 32}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/uW4F9nb8qiRlODgxL7uQvg/lZfb5gLjLvohJ-XwjNgZ3zfWPwzcgHrWSaeVfacwKP8uVe6jsdqIQNlvw_pfHxLJK5UdqXl3IDF5BhPfeHaczfF2bs75Lgv2h22A-sPCW5CCzG2eqW4KrJ_D42dnf_hlDShTuf4wCMghaUNqGUaMVA/IDoo27RaOSxP3nbiy4RQrRqyPp2f1wShM7hDRG2G_w4', 'width': 320, 'height': 226}}}",2023-07-17T08:32:43.000Z
Cohort 1,Click Learning,Report 4 - July 2023,19040068.0,11927210.49,65.0,41.0,40.0,843,624,216271,0,1566,0,0,0,149814.0,0,0.0,0.0,21.3,0.0,0.0,0,76.0,0,76.0,0.0,,"{'id': 'att1YKyZ1jhq1AbIX', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/tyHQIGTTSHhomRyFK3dvEg/mXNkUsXLARTp6K9H5ADPQA2eDr4ho1rObjhrLkan4wU6Tia_9RqN9aHA9_ZCLTrLU2wcDHm9MQKA2gsZ7NygHV0nnoaPdVAFqcMfv7radRFiffx8gj0q7fImErV4oi0KYNNIG_SZtSK9HH6lAIA10vnw5crPTHxSrXAEVl7PsPyAGJqzETbkCJZzonZPgRLHIfouGT8PDZIsdTMGijINDw/PJL95iU9Z0GGB3tknUb4fr-Sf1tz51xLWAvGCM883b4', 'filename': 'Click_Learning_-_Budget_vs_Actual_Consol_PL__external_Injini__.xlsx', 'size': 11826, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/TCm_mdBEdFzEWoFy1tijXw/gcjpOENl2ZhDVPSgZfqX0DZQaTJuG4KxIJoe1gDx8lgMd-VED1EUmQG0yR6n8AJIa4oOjog2AFcVwSSFLxWmuO1bRInrxbSKE-ltt988spxeh3OAQwQ95rgyBLrl3W2vq2LvJCj5mudV60zQ4zTPmg/eBIsX0XVX_zQHqkx0F2bDIBoHcJkgwHRbu9NTbZNAyU', 'width': 32, 'height': 32}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/wt9P_CCvcgtQF15X4X9l1A/fZ59fdPkPOkHIK9NvwvaEkUwAIRnv4gD-aOQ8FX1Ry_qcwUaOnMfvCyvjKT-VXQu1oJqiWbVfvGe58dh45acP-MhSRE941rHNnSKQQo4L6clKyclRdQWiw6Q-owsHjXpn0HHbRhZPdHuZtYecc9_Hw/U_8TzjnHKMJROZAKTzGbFj8g4NDTglwAV29cFRLDeec', 'width': 320, 'height': 226}}}",2023-08-18T10:59:50.000Z
Cohort 1,Code4Kids,Report 1 - April 2023,165314.0,26673.0,8.0,4.0,6.0,0,0,11962,77,49,5,0,0,5377.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attf75e8aJtLStaxx', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/8zPyi4Gl1W-UUe99KkfTow/ZH2lrW-wRCOVgtN3fuuEqH4rBBuwA62TA3o5hyN0suHv1gNPLnufLxYFIRrQeS3eEV8pWhzE3UYzWnzQjbF_zjQSm7sRi68xJELZbC1ohifeK1YUJzOoIEUXZNzlllc4TPXjRoSRQH7NExFI5NJlsxR8wpSBYFuXL-QCjHo7fuQ/Jsvk_p8bTh-85yeAL7ZxCUwe01sjb2uToIptLBsz66Q', 'filename': 'Code4Kids - Income Statement.pdf', 'size': 46416, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/leYEcxtmbVAmYP3UW7lyOA/Kwoo4wKmdaMD3mXeR5Hmhvcn-piHvn5On_WOus4ntCARuQW-3SP_JR-l0FyQDVRsuxw1GIig37PI9GM3RqG2is2lYsgO0Ju3obMSQSej5IJyRO-7gqBNw1PWDIGjamrx1Hqst9d5ow2Tb5Vm5yAcZQ/UCHptKohDs5KCvAlPv4YN5NV4raL4N0CsBRAlEo7mIk', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/_e4NCRNsJ2kZW3qAYBMERQ/yWQ6RejQZ2rEFVJVvtQMMVmTNn8MJ8wvYguHsZ5JoJBVVrcdZ2Dvx_s_labeYa8NQwL6-xuUvCYqcYEsHgQp3le79bJG716IJYNPJ8HF1HymcjLw_ogfBNA7hh8A6aiGyEAkZn6DqZCbfhPa1ItIHA/aYjGvQOoEGe_3wdg8KFbF1yGdvzVGeZofqoszBrIcSw', 'width': 362, 'height': 512}}}",2023-05-11T22:16:11.000Z
Cohort 1,Resolute Robotics,Report 4 - July 2023,942849.95,-184890.52,36.0,13.0,30.0,3,2,29692,1566,1624,21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attbNNIdSAbYVZvwF', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/SsIdCfGQ7z8bdoUZaRY8NQ/vYqNG53n6LR2g3MnqBqBTbtehNdpV94u6rnxPl9FrVvY4OED7P1muaL5xbziyG8-9dmwG9q9_BtmX3i82d7I9nPUeCDO8iZ7bmrKgoscvxiEUj_M4bw0JSvNKr_hhvlXegK8F5G18ZqYg0xqmkfQoxYRwoFh6aSmDLVYcGEspys/UVi9PByhPBSIF1zQcsiz7pL2V3g9_w55UgfN3-kXvtI', 'filename': '03 - RE MMA Combined July 2023.pdf', 'size': 184522, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/1qMretHrCOg5K9BMcaaVmw/JqUJgJX9OhAOSbBihkA5xQPh5KbcYtWoNU_aPBl34bzlM1FHtZrIt9Tq2kAEckiPyDAO-ASyRrVJEyVNIqVlmyLEO2TAC0kt2k1_R6bIZWLgt4Lzerm2KeQbJKIerIUtq2aEDgdwC4LlGm7s-DnJ4Q/xEZvja5F4Gtz7SP63piignMxi5aczAMlaJOWpYVX4wo', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/MFFckjEMraR2OThCgTuNKQ/3bH-LIAYxFhubSofpK_KSpTJ-KY8kuoelAAmMhIylk6HDl4Ugtb9KWFbFaX_ayRseShEBsEacTxD8Ic_yQFgak61UpgqWL0gD8hGsE1Ml2cXF96PFprE5eYzVPOK8HejEzDMYK1OMaEB_9vaifAZUQ/CTRtiU2vSgeIFAHart3U7Mio-65--_x2gv979Hmu2jw', 'width': 362, 'height': 512}}}",2023-08-22T09:27:23.000Z
Cohort 1,Resolute Robotics,Report 2 - May 2023,1640588.03,-550871.99,31.0,9.0,28.0,7,3,26526,1532,3794,60,0,0,0.0,0,43.0,0.0,0.0,0.0,0.0,0,10.0,0,10.0,0.0,,"{'id': 'att3SH1Hp9qR7kHso', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/KzILTnPWi1LUDzTXq3XGTA/Mn8Im2eH_oJMS9Go17Ypls4WQ3rZ2G99aHGPZLpvV9-UF3YSj6l5efQhcl6GfAEXDxSfvW12M91kuACePOt90mV8GMDqFn_D_H50I5rr1AHULlFT7Mp9Z8-LKsnMATZlqxv5t1tXaezJJn3FW7EoalEjoeKNjNcOhJqsWdDaiK0AEE0L-C0Q17nbW1Pa2IoQ/Z9gi7euRUQFfkPWHmqi-V7i4f9RrmKV1JZbRfdKBB8c', 'filename': '04 - Resolute Education (Pty) Ltd MMA May 2023.pdf', 'size': 180003, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/EoTsuwpXk3Ihj48qnO06Xw/j0lnVeNucZTABJ7BTQsRKLQ2zdtPpQ6WgvxJ7YfNuB50oRPUCaxDsaSXHEBJaiMAR6TnHzcu8DxW18GVJIUhdDGpE4z3VR7xtz5QhLGvVndAv-03rrbmTVygqdZzg9YJsfYGlUv0xmKHBySl3F0B8A/QcyF_Jf62hCtC9zRTRBzhG5H2rR6sdPcyCnDGEbkhrQ', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/bqQR9w1lh7UsJIyuY-DVwg/a8o67Evh3ZDVsisPsKEAoJN46Zzc5ntzNqBju4bzV9qEMK5Wkf_iUA0Y0tOB9aPRwelqd6XX15fWrxg-Tymbp-dmxmIC3pQFdzPhqMgkuPaWwgEXsuBvkchochFeyRU6wjSqzxsilGsDeX1CG0hKHA/v4Zi0tYdFo3fxxj6E2J01Po1KdMkI1HBv7ey07qxZ4Y', 'width': 362, 'height': 512}}}",2023-06-27T07:08:06.000Z
Cohort 1,Yenza,Report 4 - July 2023,1464388.0,394472.0,15.0,5.0,5.0,0,0,37876,0,3683,0,0,0,39091.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attB7ITj8dt5ru2PW', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/8tw8qkfwv3-T-IU_CJ93Dw/MWWoO8zXCGq6CyFTr3Yl3lPPA2S7DtW1-sNa_kBzgu1NzGMMT1140eTpo6Stam0CNVeA0cyKNKkguHq7kPRiL2ZT7v-JtV4sYEHulscNO-5gnIBIdiTlXqhGoJ0gzM06AAbTxpoNAUM-qhq7B7epwiQ0oHAFOBOdZuRlj-yUshg/sAMZKxUCyt2GW065IOlmvgII4mIECuk3duo0C0UjaHs', 'filename': 'ProfitAndLossReport July.pdf', 'size': 65001, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/easCUKkQZPCJleKLekuSpA/0S8xA1AmEncfxatH8tYX57m1bQVf_okTS8jLPKdCPvBg4J__ptjN82N9gfnNxK03GY9TnN-C46sl8JNCp6p6O6T7RpH1eqY3-ItVLxWCrtxLMS75ZwG0HJ08pCA2IQWjbkth_syowoboTNpg2vMLxA/WIvHLkch0XP9xuBquIWRmnuQJ8V-vEL4gvh5hjtA-wk', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/PhdPQC5opA0ND1arqjgtBA/FHDQBS-SMhXMr3NExcg9rZglBN5_XgK1dz2Y3WgZ3ZneJCNphTvEp4YqWBkZQ3lQmYg5LvTcEQS4tPp12Fnx-Ha1UO-t4uBMa_grU759BUUOJbCerQR3onamJwRsukmWp6bh2GT7XV9meGjB4kwKsg/e1wunTc7EX_l2mbMekMxE_bxeBJZfFW_YMLPxS5N2o4', 'width': 362, 'height': 512}}}",2023-08-21T12:55:09.000Z
Cohort 1,Click Learning,Report 3 - June 2023,8032659.63,634647.93,63.0,39.0,39.0,748,562,214705,0,3766,0,0,0,44462.0,0,0.0,0.0,21.3,0.0,0.0,0,76.0,0,76.0,0.0,,"{'id': 'att50CdylEa5qSdx2', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/qTCYkbIOrSC2YT2KA_KZVA/edx3vmPhe9_MlBtLAszHk-jvFFV6sdkVDFluGss2nnTeftW80jFmEwmq3i2gla4oqn_JG5lM_mKfGogJA3L2GFm31JE-Ik_G36pd-wlVJ6OiyeozJVMAC2ee8QkgSbNRqjW2DR3V7oJCuwgS89OOp9Q21O83fw_j_Qyu4pvwOCcaYgcBV0tpyy5tvp_8a9Hx-rztHKWlND8oq7bRo9os5A/-fw8gOTq8BYlu7cYn-24jYdEzO0VY3cOJFnWwltw1IQ', 'filename': 'Click_Learning_-_Budget_vs_Actual_Mgmt_Accounts_June 2023.xlsx', 'size': 17429, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/b86zfntYJ7pZ5eXaczZaNA/YOHbntaI0A8E2Fs416l6hdN-0Ls8HJKMjvor1mEfSIosX4TvAVTytnupCPl1ZkD1GXLsA_gCKAK23Csdiixjkm1r8gx2OZxiLSAOwOwq8uJz8AP3B5_Wcmb0zrO-l7N2oycKACYYkhyzVG98emH4pw/UF4B2CuiaY3COYL4VdwkhqC-OhRAP103ZhmZueVeK90', 'width': 32, 'height': 32}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/KON5QUT5SVSGzBFss4xJ4A/37AZzLqhxndb1geXEFyi_xAQoJuaOWmMT39pXCbQQbeHRm3lWXlnKlMqQVuxKOKUvYxQQgzLKS9JunV9Vg2iwoQa8Lr2XlBqk46JSnKuXHe1IkM3MhOi_FlKntj8KT-wHCSLGeo-ugmBHwhplH0GGQ/6MLSNz3SyEvoGxTUrWf8VKNpH-X_xhXQxQBUKNDsy0Y', 'width': 320, 'height': 226}}}",2023-07-20T08:16:27.000Z
Cohort 1,Yenza,Report 1 - April 2023,302881.0,-513198.0,13.0,4.0,5.0,0,0,26506,0,206,0,0,0,447.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attMdQgCFp41s5W9X', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/J2cxtYOH8MdtG4s0lFs-pg/pXvNeDKYbX8eEjPNrl9gaTmwalwoNdMcEQyUjFwNUAb4zR8SrrZgWnNeyRCWhgLmGlRWBVF_OsURYXawbm7ZpOj3nZcArz1A38ktxvB3yegKjAlZp44niW8_fVfY4RT6hy_yaph8NkSutJI7eIFYN4YKh83DMPPr7ugydqIhg_c/Ed6aMLd0UFPKMl84kq0-2uOzefo7w7eOVvLF05BUcCA', 'filename': 'ProfitAndLossReport.pdf', 'size': 63829, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ShGpQwkWQ8Ik8hXGdLad6g/rVaRYPwMXmN3KSP_uQ3BEwC_hiS37mXsYM6Y468xVmkwIVwz8Y-fCA9NZF8xhOMcutacGaTXeLNokH_c5xnvXFkX1yJ8PBVhCC7cYcUuDLcvADX1DPU43E2lnVP-TDI23dOxR6ZbT0u2EyYX_zr7eg/RmJ6LM0ZTFZB4xNY8hcW4S0VA7tPm0Lkq9ZStgFjJxM', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/7AwhB47MfvDMO8DBiRqLLg/altG1vx48wknuPfF1kKJ4kNLOpCiShRIS8gtezQDFpVIFhrS7RC71rcBvELIFrJEut1AYFuz8eOPtJ2MJSurP0icawiukRgN6aghkzdHGIOGTs7wrig2rTWZqXFGvXqzbeZSHTmR9ziSV18QzVncrw/UGJ0qk02jllcAW935_5mVbiWai_vehPZ9cYGOVund94', 'width': 362, 'height': 512}}}",2023-05-22T13:17:23.000Z
Cohort 1,Matric Live,Report 7 - October 2023,0.0,25398.58,5.0,1.0,4.0,0,0,410524,0,7838,0,0,0,7838.0,0,0.0,0.0,17.58,0.0,0.0,0,58.29,0,58.29,0.0,,"{'id': 'attlAGumqNPkmC88I', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/IudBw098abtFWK9cRdB1Bg/R1sd7WdhPJhNzc-6ojz0wvElYh5cRvkIwiPC14l7Anu6DZwja_8DGpiTPe85mJczEhB8oH-Lg2i4DV048mHTHMdu0xLXPHu3wY8u6pMVDuKC5VkYk947d7StdnyimQRbXRkXJEAV6741UiC-iohiyOBCPiIn2uTzn8Lqg0jxkT8BMrs2g8agQk3so04K81qA/isyu9NWok3xpVh2pGMNeK8EYSl2_XjfCNtSRZHbCH7g', 'filename': 'SAADC__Pty__Ltd_-_Management_Report_October 2023.pdf', 'size': 243845, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/dw887fECuDOeckFq_GRUdw/YROfspgI1Vm-ICCePMsvSOwyFEq_MZlEBZlnfxFvGk4gCbUxfFgcN4mDtEaHzE9h-fn1n5FeNxa5zauL9S5AhUBcOZVrrVhYm_YNyfa7rZZjJ5nZFa_NXPRA_iymxHpmj8gCQevwz6uir_6kYPWUPg/Vvrf3hovjk6BwfWtAullVLQRhXArDAR2fId499wtegM', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/YRudJcfDeZlO8uma9v6Zew/kuXl7-35W_nWXpSo0TJEwl_xh0gTdB1F9iSZdjeZ1afkcZUpFpNMgopiqjk19UMecVvh67rL0GAKx4Qpbm85juFKgsWyLbOHOMpZGnumuthMKbq_CTmjDNGR5AtA7GjBZQaQV1yHRNDatRitAZgHWQ/5spML-WUBUgyc5w-bB-rnjPkvh8rHXty4AR5JKjCUqY', 'width': 512, 'height': 724}}}",2023-11-23T10:16:36.000Z
Cohort 1,Reflective Learning,Report 1 - April 2023,930509.23,-329281.77,28.0,15.0,18.0,0,0,62260,0,1672,0,0,0,19955.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attaLgAFlSi4RRGkW', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/K0QUf1cozTTCz1IqodwLbg/L07gpOBGbypFCVF7GmsO44UFI093Oqk7QLzwQhxFImMkxsxQUb6qls_msaJu5lobsZuFtyg0d887dIDHZh24pMt8CvgAfDozMYJSaGbbhMvi13HZcopeOLRmuUgcFiSs6X1ZaMoh-VJKwvRJ5rC1JbbGsUXbKMIeBPSxlE-nVk-AuhUkkVof8n5PyzzF2tDKG1IJVwpDFRjkwS_JEk2uA6N_7jGKSY7koDaED2Pg1go/XhwBHtGIQwthsTBQxB2JLJZUHZktpNJoYlqsp7FVwcc', 'filename': 'Reflective_Learning_Education_-_Profit_and_Loss_-_Injini_report - April 23 P&L.pdf', 'size': 74861, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/1K-N4NtteZ3dG5ZdRhzFVw/CLtPnzGoRtVDjb-cDzWEgtrLxw7OjQ9o_whWKWDQs8-YhLp7QgVntgcij6qvJaYeZ30hUvAPX2ZC1BPELYrjNZNRs8wiYvsSjgNdwwQzr8sAtedgPk81eHGAEDTwoKkUZA886Yp-SVfFXuOWTaVmFg/EAqPXl2aqVTbuhEM7_ivQBmfJmZs8SoWr1lo9YII3zk', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/1Sg8wovbBwoJcI-Mdqh3yg/Ed0zgpYNX0hSy--Mzn2_XZBPrtxT-hy2yoFnoZqvzxhSy8Y9_zVSc90jTVLfQt35oDHhcMbcx5BlunonH-3BYa8JfwXQoVR-wOqH3O6tZUBkWKukDQMnBnxxZx5SIQIp8k5kkkC0K8NwP7dFhvjcjA/jYxLP1owGZrdjD2XY1ZD7j9czsPVBIEGZ7I4YfyXrqY', 'width': 362, 'height': 512}}}",2023-05-20T09:36:00.000Z
